,bpc,allocation,read_bounds,confmat,bw,ber,cer
3348,2,"((0, 20), (40, 45), (52, 56), (63, 63))","[0, 20, 44, 57, 64]","[[3029    1    0    0]
 [   3 3027    4    0]
 [   0    5 3025    4]
 [   0    0    6 3065]]",21952542.169033043,0.0009450242419262059,0.0018900484838524356
2177,2,"((0, 12), (32, 42), (52, 58), (62, 63))","[0, 11, 43, 56, 64]","[[3020    8    0    0]
 [   7 3025    2    0]
 [   0    2 3029    3]
 [   0    0    1 3070]]",43518619.1838869,0.000945179584120983,0.001890359168241984
2313,2,"((0, 12), (39, 45), (52, 58), (62, 63))","[0, 13, 44, 56, 64]","[[3028    0    0    0]
 [   5 3023    5    1]
 [   0    7 3024    3]
 [   0    0    1 3070]]",40934447.71819212,0.000945179584120983,0.001808169639187951
2297,2,"((0, 12), (38, 43), (52, 58), (62, 63))","[0, 16, 44, 56, 64]","[[3028    0    0    0]
 [   2 3023    8    1]
 [   0    7 3024    3]
 [   0    0    1 3070]]",40153901.61208163,0.000945179584120983,0.001808169639187951
2634,2,"((0, 14), (33, 45), (52, 58), (62, 63))","[0, 12, 44, 56, 64]","[[3021    5    0    2]
 [   5 3029    0    0]
 [   0    7 3024    3]
 [   0    0    1 3070]]",35400975.64184053,0.000945179584120983,0.001890359168241984
2214,2,"((0, 12), (34, 40), (52, 56), (62, 63))","[0, 12, 42, 56, 64]","[[3023    5    0    0]
 [   8 3026    0    0]
 [   0    1 3025    8]
 [   0    0    1 3070]]",35106182.670517914,0.000945179584120983,0.001890359168241984
2387,2,"((0, 12), (33, 45), (52, 58), (63, 63))","[0, 12, 44, 57, 64]","[[3023    5    0    0]
 [   5 3029    0    0]
 [   0    7 3027    0]
 [   0    0    6 3065]]",33090486.578614794,0.000945179584120983,0.001890359168241984
2477,2,"((0, 12), (36, 41), (52, 58), (63, 63))","[0, 12, 43, 57, 64]","[[3023    5    0    0]
 [   8 3025    0    1]
 [   0    2 3032    0]
 [   0    0    6 3065]]",29178611.260496095,0.000945179584120983,0.001808169639187951
2459,2,"((0, 12), (35, 49), (54, 58), (63, 63))","[0, 14, 47, 57, 64]","[[3028    0    0    0]
 [   3 3023    8    0]
 [   0    6 3028    0]
 [   0    0    6 3065]]",28519777.89444502,0.000945179584120983,0.001890359168241984
2641,2,"((0, 14), (34, 39), (52, 56), (62, 63))","[0, 13, 42, 56, 64]","[[3024    2    0    2]
 [   8 3025    1    0]
 [   0    1 3025    8]
 [   0    0    1 3070]]",26710153.549020827,0.000945179584120983,0.001890359168241984
2398,2,"((0, 12), (34, 39), (52, 56), (63, 63))","[0, 12, 42, 57, 64]","[[3023    5    0    0]
 [   6 3027    1    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",24399664.48579508,0.000945179584120983,0.001890359168241984
2825,2,"((0, 14), (35, 41), (51, 58), (63, 63))","[0, 14, 41, 57, 64]","[[3025    1    0    2]
 [   3 3029    1    1]
 [   0    4 3026    4]
 [   0    0    6 3065]]",18884737.93471429,0.000945179584120983,0.001808169639187951
2600,2,"((0, 14), (37, 43), (51, 54), (60, 63))","[0, 15, 42, 53, 64]","[[3026    0    0    2]
 [   3 3023    8    0]
 [   0    5 3065    1]
 [   0    1    2 3031]]",17641288.579600304,0.000945179584120983,0.001808169639187951
2817,2,"((0, 14), (35, 39), (52, 56), (63, 63))","[0, 14, 43, 57, 64]","[[3025    1    0    2]
 [   4 3026    4    0]
 [   0    2 3028    4]
 [   0    0    6 3065]]",15577939.738520704,0.000945179584120983,0.001890359168241984
2592,2,"((0, 14), (35, 39), (51, 54), (60, 63))","[0, 14, 42, 53, 64]","[[3025    1    0    2]
 [   4 3024    6    0]
 [   0    5 3065    1]
 [   0    1    2 3031]]",14935388.37157344,0.000945179584120983,0.001808169639187951
1528,2,"((0, 10), (34, 39), (48, 55), (61, 63))","[0, 11, 39, 54, 64]","[[3027    0    0    0]
 [   4 3023    7    0]
 [   0    8 3023    3]
 [   0    0    1 3070]]",37634508.8924931,0.0009452572743711984,0.0018905145487424502
1608,2,"((0, 10), (32, 38), (48, 56), (62, 63))","[0, 9, 38, 56, 64]","[[3024    3    0    0]
 [   3 3024    6    1]
 [   0    8 3026    0]
 [   0    0    1 3070]]",36452811.914576285,0.0009452572743711984,0.001808318264014508
1757,2,"((0, 10), (39, 45), (52, 58), (62, 63))","[0, 12, 44, 56, 64]","[[3027    0    0    0]
 [   5 3023    5    1]
 [   0    7 3024    3]
 [   0    0    1 3070]]",35796852.84236171,0.0009452572743711984,0.001808318264014508
1854,2,"((0, 10), (32, 38), (48, 56), (63, 63))","[0, 9, 38, 56, 64]","[[3024    3    0    0]
 [   3 3024    6    1]
 [   0    8 3026    0]
 [   0    0    1 3070]]",26190577.833345078,0.0009452572743711984,0.001808318264014508
1869,2,"((0, 10), (32, 42), (51, 58), (63, 63))","[0, 10, 42, 57, 64]","[[3027    0    0    0]
 [   5 3026    3    0]
 [   0    5 3025    4]
 [   0    0    6 3065]]",25109068.62986891,0.0009452572743711984,0.0018905145487424502
1879,2,"((0, 10), (32, 44), (52, 56), (63, 63))","[0, 10, 44, 57, 64]","[[3027    0    0    0]
 [   6 3026    2    0]
 [   0    5 3025    4]
 [   0    0    6 3065]]",24033510.962543428,0.0009452572743711984,0.0018905145487424502
2002,2,"((0, 10), (36, 42), (51, 59), (63, 63))","[0, 11, 42, 57, 64]","[[3027    0    0    0]
 [   2 3031    1    0]
 [   0    6 3020    8]
 [   0    0    6 3065]]",22910324.310948137,0.0009452572743711984,0.0018905145487424502
1495,2,"((0, 10), (36, 41), (51, 54), (60, 63))","[0, 11, 42, 53, 64]","[[3027    0    0    0]
 [   8 3022    3    1]
 [   0    5 3065    1]
 [   0    1    2 3031]]",18092791.570222408,0.0009452572743711984,0.0017261219792865656
3042,2,"((0, 16), (37, 43), (52, 56), (62, 63))","[0, 16, 43, 56, 64]","[[3023    3    0    0]
 [   5 3025    4    0]
 [   0    2 3024    8]
 [   0    0    1 3070]]",34211062.46227242,0.0009453349773941636,0.001890669954788371
3097,2,"((0, 16), (35, 39), (52, 58), (63, 63))","[0, 15, 43, 57, 64]","[[3021    5    0    0]
 [   6 3024    4    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",26548601.620510362,0.0009453349773941636,0.001890669954788371
1482,2,"((0, 10), (31, 43), (51, 54), (60, 63))","[0, 9, 42, 53, 64]","[[3024    3    0    0]
 [   3 3024    5    1]
 [   0    5 3065    1]
 [   0    1    2 3031]]",21000878.26389984,0.0009453349773941636,0.0017262638717632228
897,2,"((0, 8), (31, 36), (48, 58), (62, 63))","[0, 9, 38, 56, 64]","[[3014    0    0    3]
 [   6 3026    1    1]
 [   0    2 3024    8]
 [   0    0    1 3070]]",30859147.33773929,0.0009460348798947022,0.0018098058571898168
947,2,"((0, 8), (32, 38), (48, 56), (62, 63))","[0, 9, 38, 56, 64]","[[3014    0    0    3]
 [   3 3024    6    1]
 [   0    8 3026    0]
 [   0    0    1 3070]]",30158516.158738405,0.0009460348798947022,0.0018098058571898168
1357,2,"((0, 8), (36, 42), (50, 58), (63, 63))","[0, 11, 41, 57, 64]","[[3014    0    0    3]
 [   2 3026    6    0]
 [   0    6 3028    0]
 [   0    0    6 3065]]",21673077.91753134,0.0009460348798947022,0.0018920697597893943
1212,2,"((0, 8), (32, 38), (48, 56), (63, 63))","[0, 9, 38, 56, 64]","[[3014    0    0    3]
 [   3 3024    6    1]
 [   0    8 3026    0]
 [   0    0    1 3070]]",19896282.077507194,0.0009460348798947022,0.0018098058571898168
1267,2,"((0, 8), (34, 39), (48, 55), (63, 63))","[0, 11, 39, 56, 64]","[[3014    0    0    3]
 [   4 3023    7    0]
 [   0    8 3026    0]
 [   0    0    1 3070]]",19543719.187267438,0.0009460348798947022,0.0018920697597893943
1369,2,"((0, 8), (36, 43), (51, 58), (63, 63))","[0, 13, 42, 57, 64]","[[3014    0    0    3]
 [   0 3029    5    0]
 [   0    5 3025    4]
 [   0    0    6 3065]]",17883373.55905483,0.0009460348798947022,0.0018920697597893943
1381,2,"((0, 8), (37, 42), (51, 58), (63, 63))","[0, 13, 42, 57, 64]","[[3014    0    0    3]
 [   2 3029    3    0]
 [   0    5 3025    4]
 [   0    0    6 3065]]",16048389.06745958,0.0009460348798947022,0.0018920697597893943
1325,2,"((0, 8), (35, 42), (51, 58), (63, 63))","[0, 12, 42, 57, 64]","[[3014    0    0    3]
 [   3 3029    2    0]
 [   0    5 3025    4]
 [   0    0    6 3065]]",15560565.260162883,0.0009460348798947022,0.0018920697597893943
1337,2,"((0, 8), (36, 40), (51, 58), (63, 63))","[0, 12, 42, 57, 64]","[[3014    0    0    3]
 [   0 3029    5    0]
 [   0    5 3025    4]
 [   0    0    6 3065]]",14446359.079718199,0.0009460348798947022,0.0018920697597893943
802,2,"((0, 8), (32, 37), (48, 51), (60, 63))","[0, 8, 38, 52, 64]","[[3011    3    0    3]
 [   5 3027    2    0]
 [   0    7 3064    0]
 [   0    1    1 3032]]",11349258.37338566,0.0009460348798947022,0.0018098058571898168
807,2,"((0, 8), (33, 37), (48, 51), (60, 63))","[0, 10, 38, 52, 64]","[[3014    0    0    3]
 [   5 3024    5    0]
 [   0    7 3064    0]
 [   0    1    1 3032]]",10680402.922026856,0.0009460348798947022,0.0018098058571898168
801,2,"((0, 8), (31, 43), (51, 54), (60, 63))","[0, 9, 42, 53, 64]","[[3014    0    0    3]
 [   3 3024    5    1]
 [   0    5 3065    1]
 [   0    1    2 3031]]",14706582.508061957,0.0009461127108185932,0.0017276840806252913
278,2,"((0, 7), (31, 47), (53, 57), (62, 63))","[0, 10, 45, 56, 64]","[[3007    3    0    5]
 [   6 3023    5    0]
 [   0    3 3031    0]
 [   0    0    1 3070]]",31520352.44199349,0.0009461905545499424,0.0018923811090998388
306,2,"((0, 7), (33, 37), (48, 55), (62, 63))","[0, 10, 39, 55, 64]","[[3007    3    0    5]
 [   5 3027    2    0]
 [   0    8 3026    0]
 [   0    0    0 3071]]",27846887.11977704,0.0009461905545499424,0.0018923811090998388
377,2,"((0, 7), (36, 41), (52, 58), (62, 63))","[0, 11, 43, 56, 64]","[[3008    2    0    5]
 [   8 3025    0    1]
 [   0    2 3029    3]
 [   0    0    1 3070]]",27315197.840136513,0.0009461905545499424,0.0018101036695737927
265,2,"((0, 7), (31, 41), (52, 56), (62, 63))","[0, 10, 42, 56, 64]","[[3007    3    0    5]
 [   3 3029    2    0]
 [   0    1 3025    8]
 [   0    0    1 3070]]",25854117.101888753,0.0009461905545499424,0.0018923811090998388
439,2,"((0, 7), (40, 45), (52, 56), (62, 63))","[0, 16, 44, 56, 64]","[[3010    0    0    5]
 [   0 3030    4    0]
 [   0    5 3021    8]
 [   0    0    1 3070]]",24487036.634291053,0.0009461905545499424,0.0018923811090998388
332,2,"((0, 7), (34, 40), (52, 56), (62, 63))","[0, 11, 42, 56, 64]","[[3008    2    0    5]
 [   6 3028    0    0]
 [   0    1 3025    8]
 [   0    0    1 3070]]",22980535.168927126,0.0009461905545499424,0.0018923811090998388
311,2,"((0, 7), (33, 37), (52, 56), (62, 63))","[0, 10, 41, 56, 64]","[[3007    3    0    5]
 [   5 3029    0    0]
 [   0    1 3025    8]
 [   0    0    1 3070]]",21270941.78663639,0.0009461905545499424,0.0018923811090998388
523,2,"((0, 7), (31, 47), (53, 57), (63, 63))","[0, 10, 45, 56, 64]","[[3007    3    0    5]
 [   6 3023    5    0]
 [   0    3 3031    0]
 [   0    0    1 3070]]",21258118.360762283,0.0009461905545499424,0.0018923811090998388
488,2,"((0, 7), (31, 38), (48, 58), (63, 63))","[0, 9, 38, 57, 64]","[[3006    4    0    5]
 [   3 3028    3    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",21132627.55801525,0.0009461905545499424,0.0018923811090998388
547,2,"((0, 7), (32, 42), (52, 58), (63, 63))","[0, 10, 43, 57, 64]","[[3007    3    0    5]
 [   5 3027    2    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",21130737.60106491,0.0009461905545499424,0.0018923811090998388
578,2,"((0, 7), (33, 45), (52, 58), (63, 63))","[0, 11, 44, 57, 64]","[[3008    2    0    5]
 [   3 3031    0    0]
 [   0    7 3027    0]
 [   0    0    6 3065]]",20964839.077024005,0.0009461905545499424,0.0018923811090998388
628,2,"((0, 7), (35, 41), (50, 58), (63, 63))","[0, 13, 41, 57, 64]","[[3010    0    0    5]
 [   3 3029    1    1]
 [   0    6 3028    0]
 [   0    0    6 3065]]",19947202.51978668,0.0009461905545499424,0.0018101036695737927
527,2,"((0, 7), (32, 38), (48, 55), (63, 63))","[0, 9, 39, 56, 64]","[[3006    4    0    5]
 [   3 3030    0    1]
 [   0    8 3026    0]
 [   0    0    1 3070]]",18655892.936827876,0.0009461905545499424,0.0018101036695737927
491,2,"((0, 7), (31, 38), (51, 58), (63, 63))","[0, 9, 40, 57, 64]","[[3006    4    0    5]
 [   3 3031    0    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",14887595.583589688,0.0009461905545499424,0.0018923811090998388
494,2,"((0, 7), (31, 38), (52, 56), (63, 63))","[0, 9, 41, 57, 64]","[[3006    4    0    5]
 [   3 3031    0    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",12591643.733050052,0.0009461905545499424,0.0018923811090998388
644,2,"((0, 7), (35, 42), (52, 56), (63, 63))","[0, 12, 43, 57, 64]","[[3009    1    0    5]
 [   3 3029    2    0]
 [   0    2 3028    4]
 [   0    0    6 3065]]",12570856.539700754,0.0009461905545499424,0.0018923811090998388
589,2,"((0, 7), (34, 39), (52, 56), (63, 63))","[0, 11, 42, 57, 64]","[[3008    2    0    5]
 [   4 3029    1    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",12274016.984204296,0.0009461905545499424,0.0018923811090998388
656,2,"((0, 7), (36, 40), (52, 56), (63, 63))","[0, 13, 43, 57, 64]","[[3010    0    0    5]
 [   1 3028    5    0]
 [   0    2 3028    4]
 [   0    0    6 3065]]",11456650.359256066,0.0009461905545499424,0.0018923811090998388
3240,2,"((0, 20), (36, 43), (51, 54), (62, 63))","[0, 17, 42, 55, 64]","[[3022    8    0    0]
 [   6 3023    5    0]
 [   0    5 3066    0]
 [   0    0    0 3071]]",31970323.862037867,0.0009831230542356219,0.0019662461084712923
3266,2,"((0, 20), (38, 43), (55, 58), (62, 63))","[0, 19, 46, 56, 64]","[[3028    2    0    0]
 [   6 3022    5    1]
 [   0    1 3063    7]
 [   0    0    1 3070]]",30150521.381210588,0.0009831230542356219,0.001884319187284933
2128,2,"((0, 12), (32, 42), (51, 54), (61, 63))","[0, 11, 42, 54, 64]","[[3020    8    0    0]
 [   7 3024    3    0]
 [   0    5 3066    0]
 [   0    0    1 3070]]",38833890.93078823,0.0009832841691248771,0.001966568338249708
2317,2,"((0, 12), (39, 46), (53, 56), (62, 63))","[0, 11, 45, 56, 64]","[[3020    8    0    0]
 [   9 3023    1    1]
 [   0    3 3068    0]
 [   0    0    1 3070]]",35069928.40565625,0.0009832841691248771,0.0018846279908226737
2152,2,"((0, 12), (36, 41), (51, 54), (61, 63))","[0, 12, 42, 54, 64]","[[3023    5    0    0]
 [   8 3022    3    1]
 [   0    5 3066    0]
 [   0    0    1 3070]]",34756117.08862863,0.0009832841691248771,0.0018846279908226737
2369,2,"((0, 12), (32, 44), (55, 58), (63, 63))","[0, 11, 45, 57, 64]","[[3020    8    0    0]
 [   8 3025    1    0]
 [   0    1 3070    0]
 [   0    0    6 3065]]",28871306.9406164,0.0009832841691248771,0.001966568338249708
2353,2,"((0, 12), (32, 42), (51, 54), (63, 63))","[0, 11, 42, 55, 64]","[[3020    8    0    0]
 [   7 3024    3    0]
 [   0    5 3066    0]
 [   0    0    1 3070]]",27037396.981400445,0.0009832841691248771,0.001966568338249708
2556,2,"((0, 12), (39, 46), (53, 56), (63, 63))","[0, 11, 45, 56, 64]","[[3020    8    0    0]
 [   9 3023    1    1]
 [   0    3 3068    0]
 [   0    0    1 3070]]",24807694.32442504,0.0009832841691248771,0.0018846279908226737
2472,2,"((0, 12), (36, 41), (51, 54), (63, 63))","[0, 12, 42, 55, 64]","[[3023    5    0    0]
 [   8 3022    3    1]
 [   0    5 3066    0]
 [   0    0    1 3070]]",22959623.139240846,0.0009832841691248771,0.0018846279908226737
2219,2,"((0, 12), (35, 38), (48, 55), (62, 63))","[0, 12, 39, 55, 64]","[[3023    5    0    0]
 [   7 3059    4    0]
 [   0    8 3026    0]
 [   0    0    0 3071]]",39560886.526588574,0.0009833647463738425,0.0019667294927476764
1630,2,"((0, 10), (32, 48), (55, 58), (62, 63))","[0, 9, 47, 56, 64]","[[3024    3    0    0]
 [   8 3025    0    1]
 [   0    3 3061    7]
 [   0    0    1 3070]]",32331549.26836456,0.0009833647463738425,0.0018847824305499028
2421,2,"((0, 12), (35, 38), (52, 56), (63, 63))","[0, 12, 42, 57, 64]","[[3023    5    0    0]
 [   7 3062    1    0]
 [   0    1 3029    4]
 [   0    0    6 3065]]",22722707.11221672,0.0009833647463738425,0.0019667294927476764
2802,2,"((0, 14), (35, 38), (50, 58), (63, 63))","[0, 12, 40, 57, 64]","[[3021    5    0    2]
 [   7 3061    2    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",22303281.01340861,0.0009833647463738425,0.0019667294927476764
1936,2,"((0, 10), (35, 38), (51, 59), (63, 63))","[0, 11, 41, 57, 64]","[[3027    0    0    0]
 [   7 3062    1    0]
 [   0    2 3024    8]
 [   0    0    6 3065]]",20060381.793162566,0.000983445336830028,0.001966890673660071
969,2,"((0, 8), (32, 48), (55, 58), (62, 63))","[0, 9, 47, 56, 64]","[[3014    0    0    3]
 [   8 3025    0    1]
 [   0    3 3061    7]
 [   0    0    1 3070]]",26037253.512526676,0.0009841712457967686,0.001886328221110456
1031,2,"((0, 8), (35, 49), (55, 58), (62, 63))","[0, 12, 47, 56, 64]","[[3014    0    0    3]
 [   2 3024    8    0]
 [   0    3 3061    7]
 [   0    0    1 3070]]",25661742.91165206,0.0009841712457967686,0.0019683424915935
279,2,"((0, 7), (31, 47), (55, 58), (62, 63))","[0, 10, 46, 56, 64]","[[3007    3    0    5]
 [   6 3027    1    0]
 [   0    1 3063    7]
 [   0    0    1 3070]]",29930241.289868623,0.0009843327044541054,0.0019686654089081657
303,2,"((0, 7), (32, 44), (55, 58), (62, 63))","[0, 10, 45, 56, 64]","[[3007    3    0    5]
 [   6 3027    1    0]
 [   0    1 3063    7]
 [   0    0    1 3070]]",27007893.52025682,0.0009843327044541054,0.0019686654089081657
435,2,"((0, 7), (39, 46), (53, 56), (62, 63))","[0, 10, 45, 56, 64]","[[3007    3    0    5]
 [   9 3023    1    1]
 [   0    3 3068    0]
 [   0    0    1 3070]]",22944280.90406546,0.0009843327044541054,0.001886637683537029
651,2,"((0, 7), (35, 49), (55, 58), (63, 63))","[0, 13, 47, 57, 64]","[[3010    0    0    5]
 [   2 3024    8    0]
 [   0    3 3068    0]
 [   0    0    6 3065]]",14705751.960498357,0.0009843327044541054,0.0019686654089081657
747,2,"((0, 7), (39, 46), (53, 56), (63, 63))","[0, 10, 45, 56, 64]","[[3007    3    0    5]
 [   9 3023    1    1]
 [   0    3 3068    0]
 [   0    0    1 3070]]",12682046.822834253,0.0009843327044541054,0.001886637683537029
484,2,"((0, 7), (31, 36), (55, 58), (63, 63))","[0, 10, 42, 57, 64]","[[3007    3    0    5]
 [   8 3025    0    1]
 [   0    0 3071    0]
 [   0    0    6 3065]]",11062373.66386295,0.0009843327044541054,0.001886637683537029
188,2,"((0, 7), (31, 43), (51, 54), (61, 63))","[0, 9, 42, 54, 64]","[[3006    4    0    5]
 [   3 3024    6    0]
 [   0    5 3066    0]
 [   0    0    1 3070]]",25538556.280715276,0.0009844134536505333,0.0019688269073010467
276,2,"((0, 7), (31, 43), (55, 58), (62, 63))","[0, 9, 45, 56, 64]","[[3006    4    0    5]
 [   3 3027    3    0]
 [   0    1 3063    7]
 [   0    0    1 3070]]",24617812.188560497,0.0009844134536505333,0.0019688269073010467
607,2,"((0, 7), (35, 38), (50, 58), (63, 63))","[0, 11, 40, 57, 64]","[[3008    2    0    5]
 [   7 3061    2    0]
 [   0    2 3032    0]
 [   0    0    6 3065]]",18129378.52982328,0.0009844134536505333,0.0019688269073010467
512,2,"((0, 7), (31, 43), (51, 54), (63, 63))","[0, 9, 42, 55, 64]","[[3006    4    0    5]
 [   3 3024    6    0]
 [   0    5 3066    0]
 [   0    0    1 3070]]",13742062.331327492,0.0009844134536505333,0.0019688269073010467
3257,2,"((0, 20), (37, 43), (52, 58), (62, 63))","[0, 18, 43, 56, 64]","[[3024    6    0    0]
 [   8 3022    4    0]
 [   0    2 3029    3]
 [   0    0    1 3070]]",37405584.60766266,0.0009861122524447367,0.0019722245048894305
2188,2,"((0, 12), (33, 37), (48, 55), (62, 63))","[0, 11, 39, 55, 64]","[[3020    8    0    0]
 [   6 3026    2    0]
 [   0    8 3026    0]
 [   0    0    0 3071]]",39972534.62136783,0.0009862743486479823,0.001972548697296017
2199,2,"((0, 12), (33, 45), (52, 56), (62, 63))","[0, 12, 44, 56, 64]","[[3023    5    0    0]
 [   5 3029    0    0]
 [   0    5 3021    8]
 [   0    0    1 3070]]",38047047.21234999,0.0009862743486479823,0.001972548697296017
2318,2,"((0, 12), (39, 46), (53, 57), (62, 63))","[0, 11, 45, 56, 64]","[[3020    8    0    0]
 [   9 3023    1    1]
 [   0    3 3031    0]
 [   0    0    1 3070]]",37229396.22194842,0.0009862743486479823,0.001890359168241984
2193,2,"((0, 12), (33, 37), (52, 56), (62, 63))","[0, 11, 41, 56, 64]","[[3020    8    0    0]
 [   6 3028    0    0]
 [   0    1 3025    8]
 [   0    0    1 3070]]",33396589.288227174,0.0009862743486479823,0.001972548697296017
2347,2,"((0, 12), (31, 41), (52, 58), (63, 63))","[0, 11, 42, 57, 64]","[[3020    8    0    0]
 [   7 3025    2    0]
 [   0    1 3033    0]
 [   0    0    6 3065]]",33023203.96974434,0.0009862743486479823,0.001972548697296017
2368,2,"((0, 12), (32, 44), (54, 58), (63, 63))","[0, 11, 45, 57, 64]","[[3020    8    0    0]
 [   8 3025    1    0]
 [   0    1 3033    0]
 [   0    0    6 3065]]",30559685.372972276,0.0009862743486479823,0.001972548697296017
